AC,13353
AC,6480
AC,22899
AC,9003
AC,9836
AC,80377
AC,16099
AC,32411
AC,7147
AC,16410
AC,8386
AC,15857
AC,17795
AC,16029
AC,10143
AC,357194
AC,15968
AC,5374
AC,40311
AC,20799
AC,37571
AC,17021
AL,20545
AL,17989
AL,227640
AL,46787
AL,15377
AL,8112
AL,18201
AL,4737
AL,6751
AL,27074
AL,10823
AL,10729
AL,21480
AL,6925
AL,55161
AL,9631
AL,17880
AL,17266
AL,8758
AL,7413
AL,11110
AL,21307
AL,5817
AL,55648
AL,23885
AL,50999
AL,11234
AL,18123
AL,22377
AL,4678
AL,12862
AL,39657
AL,15762
AL,26051
AL,24328
AL,18516
AL,5511
AL,7193
AL,8234
AL,5718
AL,11969
AL,23813
AL,4275
AL,25073
AL,18566
AL,28244
AL,996733
AL,19874
AL,3698
AL,31299
AL,10168
AL,49853
AL,13807
AL,25349
AL,25005
AL,17110
AL,5439
AL,7219
AL,28158
AL,12479
AL,21499
AL,9114
AL,5159
AL,11594
AL,11409
AL,4934
AL,73532
AL,24975
AL,10674
AL,12474
AL,15372
AL,7685
AL,63595
AL,17941
AL,35003
AL,2961
AL,24556
AL,14401
AL,27047
AL,8362
AL,20066
AL,11700
AL,71834
AL,6836
AL,7257
AL,47352
AL,11134
AL,7006
AL,23847
AL,31867
AL,34239
AL,59077
AL,7709
AL,33826
AL,15737
AL,13765
AL,6374
AL,19725
AL,43605
AL,27488
AL,65495
AL,26289
AM,15166
AM,10436
AM,11636
AM,18351
AM,19860
AM,17174
AM,35554
AM,27110
AM,29737
AM,37564
AM,17332
AM,16820
AM,32792
AM,38073
AM,12004
AM,14754
AM,27405
AM,35431
AM,26722
AM,81325
AM,25696
AM,33127
AM,18051
AM,21859
AM,15291
AM,49137
AM,25362
AM,44503
AM,94278
AM,8232
AM,8774
AM,6083
AM,12408
AM,17376
AM,41600
AM,91795
AM,26530
AM,1982177
AM,51331
AM,18310
AM,57663
AM,19792
AM,33829
AM,16719
AM,23486
AM,109225
AM,19149
AM,30978
AM,28999
AM,20986
AM,24327
AM,41575
AM,34963
AM,12115
AM,8946
AM,58314
AM,18383
AM,62885
AM,18162
AM,12801
AM,17367
AM,20091
AP,8483
AP,9793
AP,5173
AP,6525
AP,4722
AP,43832
AP,437256
AP,18739
AP,22986
AP,12828
AP,18708
AP,4277
AP,108897
AP,4761
AP,14292
AP,13724
BA,9132
BA,18989
BA,15615
BA,16929
BA,16871
BA,4767
BA,152570
BA,23176
BA,6327
BA,37081
BA,26477
BA,16884
BA,20698
BA,14738
BA,14936
BA,14762
BA,11113
BA,18744
BA,12206
BA,11973
BA,18976
BA,7795
BA,12351
BA,14232
BA,55655
BA,11157
BA,11822
BA,9146
BA,13525
BA,13892
BA,21174
BA,12534
BA,53361
BA,22409
BA,35567
BA,14684
BA,6261
BA,150896
BA,14855
BA,6767
BA,15470
BA,23471
BA,18539
BA,15737
BA,15141
BA,18888
BA,68282
BA,10644
BA,14742
BA,16132
BA,22389
BA,11162
BA,14866
BA,10545
BA,11301
BA,68776
BA,19311
BA,21115
BA,10828
BA,18713
BA,34244
BA,23232
BA,10429
BA,15842
BA,52166
BA,18489
BA,17168
BA,13465
BA,33068
BA,275575
BA,37207
BA,29812
BA,71507
BA,10130
BA,26006
BA,33570
BA,9143
BA,89419
BA,14527
BA,27057
BA,35029
BA,16956
BA,12128
BA,28853
BA,10292
BA,22328
BA,9611
BA,29768
BA,70796
BA,27097
BA,3420
BA,55021
BA,9760
BA,18061
BA,11444
BA,34424
BA,16860
BA,20620
BA,19281
BA,22226
BA,18644
BA,67126
BA,32761
BA,25714
BA,18359
BA,4354
BA,23314
BA,8752
BA,15024
BA,17422
BA,32980
BA,14390
BA,5341
BA,21435
BA,14189
BA,63299
BA,34725
BA,12721
BA,75103
BA,12379
BA,4127
BA,8426
BA,21418
BA,42640
BA,11509
BA,35930
BA,60558
BA,110803
BA,18524
BA,5908
BA,606139
BA,17603
BA,5744
BA,11392
BA,24799
BA,32814
BA,4747
BA,11338
BA,16003
BA,8325
BA,21125
BA,9388
BA,84645
BA,22583
BA,13812
BA,26591
BA,10866
BA,24595
BA,19071
BA,16582
BA,18398
BA,15162
BA,5158
BA,24059
BA,8603
BA,18546
BA,16647
BA,18752
BA,27285
BA,6265
BA,16159
BA,13636
BA,27615
BA,184616
BA,39938
BA,15753
BA,47178
BA,62253
BA,9992
BA,7471
BA,11412
BA,24882
BA,29579
BA,72041
BA,30636
BA,65806
BA,218124
BA,26753
BA,15996
BA,13433
BA,15829
BA,7420
BA,14392
BA,7507
BA,21884
BA,67128
BA,8259
BA,23723
BA,8023
BA,20735
BA,22329
BA,10682
BA,10942
BA,74652
BA,35255
BA,10799
BA,8231
BA,19837
BA,14700
BA,13267
BA,38330
BA,21106
BA,19211
BA,28639
BA,11253
BA,9417
BA,15350
BA,84328
BA,54902
BA,32740
BA,18114
BA,10997
BA,161391
BA,40587
BA,14936
BA,13667
BA,24633
BA,214748
BA,10403
BA,15848
BA,6493
BA,7741
BA,4017
BA,15542
BA,24207
BA,3971
BA,4079
BA,8847
BA,9673
BA,27338
BA,184383
BA,11300
BA,12962
BA,45236
BA,73061
BA,11835
BA,18419
BA,49436
BA,8417
BA,19600
BA,5972
BA,9864
BA,20194
BA,17375
BA,8942
BA,14600
BA,13598
BA,24491
BA,45740
BA,21016
BA,11026
BA,15221
BA,44538
BA,12114
BA,23358
BA,27569
BA,11569
BA,17714
BA,10270
BA,54884
BA,8987
BA,37326
BA,12421
BA,10568
BA,39927
BA,12191
BA,26518
BA,7825
BA,11465
BA,30635
BA,22928
BA,29122
BA,13555
BA,13216
BA,17013
BA,8083
BA,6913
BA,8058
BA,8527
BA,25725
BA,42265
BA,11786
BA,15943
BA,26620
BA,22738
BA,8804
BA,17603
BA,22260
BA,9122
BA,21838
BA,32258
BA,29654
BA,11166
BA,117377
BA,14478
BA,7450
BA,18051
BA,18421
BA,35237
BA,16708
BA,21113
BA,10798
BA,10415
BA,12678
BA,24462
BA,9516
BA,26225
BA,48576
BA,36551
BA,16321
BA,141006
BA,9574
BA,29095
BA,14629
BA,13442
BA,26238
BA,26023
BA,28996
BA,10045
BA,24258
BA,41824
BA,13092
BA,23209
BA,35237
BA,35586
BA,15186
BA,50805
BA,9195
BA,13592
BA,15427
BA,12033
BA,40203
BA,8632
BA,31799
BA,14937
BA,2883682
BA,20509
BA,15381
BA,27854
BA,6808
BA,10884
BA,13710
BA,41824
BA,28349
BA,10423
BA,36452
BA,26998
BA,9370
BA,61407
BA,99407
BA,52186
BA,31785
BA,9820
BA,21513
BA,15004
BA,15443
BA,36677
BA,19495
BA,36641
BA,6202
BA,10938
BA,11105
BA,45090
BA,17594
BA,20195
BA,12078
BA,12644
BA,44765
BA,11336
BA,80258
BA,40720
BA,33034
BA,18467
BA,15672
BA,82157
BA,13238
BA,129964
BA,13188
BA,12317
BA,23435
BA,17073
BA,12990
BA,21246
BA,17493
BA,8510
BA,20474
BA,17345
BA,153385
BA,8125
BA,22873
BA,15016
BA,13526
BA,18560
BA,55923
BA,25274
BA,21897
BA,21183
BA,27312
BA,14436
BA,18635
BA,22989
BA,17239
BA,22004
BA,19516
BA,96287
BA,27162
BA,14654
BA,9309
BA,13581
BA,9449
BA,41524
BA,6781
BA,336987
BA,9504
BA,13089
BA,23046
BA,48100
CE,11089
CE,16011
CE,60137
CE,52661
CE,16784
CE,11171
CE,7196
CE,16767
CE,41227
CE,7172
CE,14397
CE,76186
CE,71749
CE,25988
CE,10723
CE,21170
CE,11482
CE,7766
CE,22988
CE,24716
CE,6165
CE,17775
CE,57818
CE,20371
CE,22104
CE,14771
CE,34512
CE,51442
CE,31804
CE,53608
CE,47218
CE,61918
CE,27030
CE,76439
CE,17470
CE,21236
CE,18629
CE,26821
CE,18815
CE,17282
CE,68926
CE,19676
CE,10218
CE,344936
CE,24958
CE,12865
CE,13195
CE,19187
CE,22653
CE,74103
CE,126591
CE,17569
CE,23344
CE,9360
CE,7041
CE,49455
CE,19015
CE,22998
CE,2551806
CE,15603
CE,13402
CE,6591
CE,15281
CE,53435
CE,4569
CE,10668
CE,25310
CE,38832
CE,3909
CE,19882
CE,60584
CE,13155
CE,24458
CE,11890
CE,19129
CE,66885
CE,100053
CE,25946
CE,11500
CE,12256
CE,41190
CE,38159
CE,14011
CE,23202
CE,7567
CE,37705
CE,50211
CE,122220
CE,19409
CE,39494
CE,19861
CE,18040
CE,10892
CE,34683
CE,33174
CE,27067
CE,7764
CE,18292
CE,261289
CE,24351
CE,31435
CE,57372
CE,19017
CE,217922
CE,120405
CE,25944
CE,10693
CE,36854
CE,45640
CE,14377
CE,28487
CE,13207
CE,13259
CE,35056
CE,43493
CE,16984
CE,62287
CE,8393
CE,21561
CE,14335
CE,12196
CE,14908
CE,31692
CE,28075
CE,24829
CE,21503
CE,66510
CE,77723
CE,11857
